Entity,Code,Year,Avh_worked,Productivity,Continent,Productivity_level
Argentina,ARG,1950,2034,3.1323583,South America,0
Argentina,ARG,1951,2037.8667,3.1537223,South America,0
Argentina,ARG,1952,2041.7408,2.8275332,South America,0
Argentina,ARG,1953,2045.6223,2.963201,South America,0
Argentina,ARG,1954,2049.5112,3.0450959,South America,0
Argentina,ARG,1955,2053.4075,3.2100456,South America,0
Argentina,ARG,1956,2057.311,3.2442515,South America,0
Argentina,ARG,1957,2061.2222,3.3627226,South America,0
Argentina,ARG,1958,2065.1406,3.5632772,South America,0
Argentina,ARG,1959,2069.0667,3.305795,South America,0
Argentina,ARG,1960,2073,3.5032043,South America,0
Argentina,ARG,1961,2066.2004,3.5834718,South America,0
Argentina,ARG,1962,2059.4233,3.6150167,South America,0
Argentina,ARG,1963,2052.6685,3.4547565,South America,0
Argentina,ARG,1964,2045.9355,3.5960059,South America,0
Argentina,ARG,1965,2039.2249,4.0012131,South America,0
Argentina,ARG,1966,2032.5361,4.0533223,South America,0
Argentina,ARG,1967,2025.8694,4.1533222,South America,0
Argentina,ARG,1968,2019.2245,4.2373619,South America,0
Argentina,ARG,1969,2012.6013,4.6145616,South America,0
Argentina,ARG,1970,2006,4.7078919,South America,0
Argentina,ARG,1971,2002.6611,4.8136106,South America,0
Argentina,ARG,1972,1999.3278,4.8590355,South America,0
Argentina,ARG,1973,1996,5.0915828,South America,1
Argentina,ARG,1974,1992.8422,5.1528296,South America,1
Argentina,ARG,1975,1989.6893,5.0658374,South America,1
Argentina,ARG,1976,1986.5415,5.0872693,South America,1
Argentina,ARG,1977,1983.3987,5.3133326,South America,1
Argentina,ARG,1978,1980.2609,5.203927,South America,1
Argentina,ARG,1979,1977.1279,5.4606805,South America,1
Argentina,ARG,1980,1974,5.4924817,South America,1
Argentina,ARG,1981,1961.2301,5.5658088,South America,1
Argentina,ARG,1982,1948.5427,5.7907901,South America,1
Argentina,ARG,1983,1935.9375,6.1241703,South America,1
Argentina,ARG,1984,1923.4137,6.4134645,South America,1
Argentina,ARG,1985,1910.9711,6.2528167,South America,1
Argentina,ARG,1986,1898.6089,6.801054,South America,1
Argentina,ARG,1987,1886.3267,7.1421461,South America,1
Argentina,ARG,1988,1874.1238,7.5077691,South America,1
Argentina,ARG,1989,1862,7.210247,South America,1
Argentina,ARG,1990,1850,7.9278641,South America,1
Argentina,ARG,1991,1837.9608,9.1064196,South America,1
Argentina,ARG,1992,1826,10.624586,South America,2
Argentina,ARG,1993,1850.3378,12.120313,South America,2
Argentina,ARG,1994,1875,13.41672,South America,2
Argentina,ARG,1995,1881.9612,15.668852,South America,3
Argentina,ARG,1996,1888.9481,19.797655,South America,3
Argentina,ARG,1997,1895.9611,18.918245,South America,3
Argentina,ARG,1998,1903,18.077232,South America,3
Argentina,ARG,1999,1887.285,16.997791,South America,3
Argentina,ARG,2000,1862.1362,17.088823,South America,3
Argentina,ARG,2001,1811.1526,16.888453,South America,3
Argentina,ARG,2002,1710.0365,16.212681,South America,3
Argentina,ARG,2003,1713.5746,16.699135,South America,3
Argentina,ARG,2004,1730.8173,16.864653,South America,3
Argentina,ARG,2005,1761.3994,17.18429,South America,3
Argentina,ARG,2006,1765.6013,17.67194,South America,3
Argentina,ARG,2007,1780.5565,18.664129,South America,3
Argentina,ARG,2008,1781.4246,19.550049,South America,3
Argentina,ARG,2009,1742.9043,18.543003,South America,3
Argentina,ARG,2010,1751.7655,20.23,South America,4
Argentina,ARG,2011,1750.9741,21.44911,South America,4
Argentina,ARG,2012,1726.2584,21.437298,South America,4
Argentina,ARG,2013,1714.8711,21.548719,South America,4
Argentina,ARG,2014,1695.364,21.15003,South America,4
Argentina,ARG,2015,1691.5363,21.29937,South America,4
Argentina,ARG,2016,1691.5363,21.183163,South America,4
Argentina,ARG,2017,1691.5363,21.749641,South America,4
Australia,AUS,1950,2178.2456,13.322768,Oceania,2
Australia,AUS,1951,2158.1013,12.820562,Oceania,2
Australia,AUS,1952,2138.1436,12.497678,Oceania,2
Australia,AUS,1953,2118.3701,14.030227,Oceania,2
Australia,AUS,1954,2098.7798,14.992547,Oceania,2
Australia,AUS,1955,2079.3704,15.641343,Oceania,3
Australia,AUS,1956,2060.1406,15.745474,Oceania,3
Australia,AUS,1957,2041.0886,15.792577,Oceania,3
Australia,AUS,1958,2022.2129,17.090656,Oceania,3
Australia,AUS,1959,2003.5116,18.153866,Oceania,3
Australia,AUS,1960,1984.9834,18.05427,Oceania,3
Australia,AUS,1961,1981.3214,18.552853,Oceania,3
Australia,AUS,1962,1977.6663,19.15642,Oceania,3
Australia,AUS,1963,1974.0178,19.981464,Oceania,3
Australia,AUS,1964,1970.3761,20.298876,Oceania,4
Australia,AUS,1965,1966.7411,19.985029,Oceania,3
Australia,AUS,1966,1963.1128,20.664099,Oceania,4
Australia,AUS,1967,1959.4912,20.986965,Oceania,4
Australia,AUS,1968,1955.8762,22.093,Oceania,4
Australia,AUS,1969,1952.2679,23.179087,Oceania,4
Australia,AUS,1970,1948.6664,23.250698,Oceania,4
Australia,AUS,1971,1929.967,23.88142,Oceania,4
Australia,AUS,1972,1909.5677,24.58086,Oceania,4
Australia,AUS,1973,1896.1807,25.215528,Oceania,5
Australia,AUS,1974,1913.4988,23.592522,Oceania,4
Australia,AUS,1975,1900.218,24.323568,Oceania,4
Australia,AUS,1976,1910.6301,24.920927,Oceania,4
Australia,AUS,1977,1912.4364,25.126692,Oceania,5
Australia,AUS,1978,1913.2864,26.238943,Oceania,5
Australia,AUS,1979,1918.705,26.66614,Oceania,5
Australia,AUS,1980,1919.1102,26.848894,Oceania,5
Australia,AUS,1981,1900.6442,28.003149,Oceania,5
Australia,AUS,1982,1881.5066,27.646475,Oceania,5
Australia,AUS,1983,1869.0269,29.969896,Oceania,5
Australia,AUS,1984,1883.6864,29.874096,Oceania,5
Australia,AUS,1985,1870.23,29.848671,Oceania,5
Australia,AUS,1986,1880.6699,29.151663,Oceania,5
Australia,AUS,1987,1877.5311,30.814905,Oceania,6
Australia,AUS,1988,1874.5796,31.502882,Oceania,6
Australia,AUS,1989,1887.2697,31.221367,Oceania,6
Australia,AUS,1990,1867.9515,31.074718,Oceania,6
Australia,AUS,1991,1853.8984,31.9223,Oceania,6
Australia,AUS,1992,1851.8408,33.419811,Oceania,6
Australia,AUS,1993,1869.6207,34.15519,Oceania,6
Australia,AUS,1994,1877.7278,34.381001,Oceania,6
Australia,AUS,1995,1875.9148,34.892288,Oceania,6
Australia,AUS,1996,1868.7593,36.566433,Oceania,6
Australia,AUS,1997,1867.0762,38.199703,Oceania,6
Australia,AUS,1998,1851.2338,39.136868,Oceania,6
Australia,AUS,1999,1855.8291,40.284904,Oceania,7
Australia,AUS,2000,1854.0353,40.52187,Oceania,7
Australia,AUS,2001,1818.213,42.122478,Oceania,7
Australia,AUS,2002,1814.1021,42.412212,Oceania,7
Australia,AUS,2003,1806.7209,43.462162,Oceania,7
Australia,AUS,2004,1805.0198,44.333633,Oceania,7
Australia,AUS,2005,1803.0101,45.976162,Oceania,7
Australia,AUS,2006,1791.9933,46.081429,Oceania,7
Australia,AUS,2007,1792.6515,45.908466,Oceania,7
Australia,AUS,2008,1790.54,47.30357,Oceania,7
Australia,AUS,2009,1761.7957,47.501831,Oceania,7
Australia,AUS,2010,1769.3094,50.50304,Oceania,
Australia,AUS,2011,1768.6494,52.322773,Oceania,
Australia,AUS,2012,1759.5193,52.503056,Oceania,
Australia,AUS,2013,1755.8271,53.549725,Oceania,
Australia,AUS,2014,1747.937,54.28088,Oceania,
Australia,AUS,2015,1747.009,51.537594,Oceania,
Australia,AUS,2016,1734.215,54.122646,Oceania,
Australia,AUS,2017,1731.4943,54.590942,Oceania,
Austria,AUT,1950,2085.6694,5.9696288,Europe,1
Austria,AUT,1951,2083.0156,6.162632,Europe,1
Austria,AUT,1952,2080.3652,6.4790483,Europe,1
Austria,AUT,1953,2077.718,6.8858743,Europe,1
Austria,AUT,1954,2075.0742,7.1864848,Europe,1
Austria,AUT,1955,2072.4338,7.5257998,Europe,1
Austria,AUT,1956,2069.7966,7.8418093,Europe,1
Austria,AUT,1957,2067.1631,8.0817518,Europe,1
Austria,AUT,1958,2064.5327,8.3513241,Europe,1
Austria,AUT,1959,2061.9058,8.5183754,Europe,1
Austria,AUT,1960,2059.282,8.9745646,Europe,1
Austria,AUT,1961,2046.6298,9.4762421,Europe,1
Austria,AUT,1962,2034.0552,9.8458424,Europe,1
Austria,AUT,1963,2021.558,10.383104,Europe,2
Austria,AUT,1964,2009.1375,10.973978,Europe,2
Austria,AUT,1965,1996.7932,11.466452,Europe,2
Austria,AUT,1966,1984.5249,12.227798,Europe,2
Austria,AUT,1967,1972.3319,12.888776,Europe,2
Austria,AUT,1968,1960.2139,13.711351,Europe,2
Austria,AUT,1969,1948.1703,14.518495,Europe,2
Austria,AUT,1970,1890.1375,15.88798,Europe,3
Austria,AUT,1971,1885.288,16.59812,Europe,3
Austria,AUT,1972,1905.7499,17.305473,Europe,3
Austria,AUT,1973,1900.7313,18.008989,Europe,3
Austria,AUT,1974,1978.6625,17.65505,Europe,3
Austria,AUT,1975,1903.9717,18.503149,Europe,3
Austria,AUT,1976,1898.0424,18.938335,Europe,3
Austria,AUT,1977,1904.7831,19.471764,Europe,3
Austria,AUT,1978,1844.0676,19.948812,Europe,3
Austria,AUT,1979,1876.6804,20.318121,Europe,4
Austria,AUT,1980,1881.0354,20.369226,Europe,4
Austria,AUT,1981,1819.1412,21.193405,Europe,4
Austria,AUT,1982,1835.1189,21.373768,Europe,4
Austria,AUT,1983,1829.9122,21.87994,Europe,4
Austria,AUT,1984,1825.9255,21.847567,Europe,4
Austria,AUT,1985,1821.5303,22.344339,Europe,4
Austria,AUT,1986,1820.7109,23.38624,Europe,4
Austria,AUT,1987,1808.7163,24.417728,Europe,4
Austria,AUT,1988,1812.1312,25.874746,Europe,5
Austria,AUT,1989,1825.2433,26.74239,Europe,5
Austria,AUT,1990,1826.0298,27.954485,Europe,5
Austria,AUT,1991,1836.4442,28.820869,Europe,5
Austria,AUT,1992,1804.9314,30.511366,Europe,6
Austria,AUT,1993,1802.2981,31.410557,Europe,6
Austria,AUT,1994,1800.5381,32.901096,Europe,6
Austria,AUT,1995,1774.4364,34.834599,Europe,6
Austria,AUT,1996,1807.2706,34.784927,Europe,6
Austria,AUT,1997,1815.692,36.095364,Europe,6
Austria,AUT,1998,1794.0305,37.60099,Europe,6
Austria,AUT,1999,1797.9713,38.359661,Europe,6
Austria,AUT,2000,1798.4323,40.138851,Europe,7
Austria,AUT,2001,1785.4202,39.229034,Europe,6
Austria,AUT,2002,1782.8479,40.157379,Europe,7
Austria,AUT,2003,1773.9779,41.077126,Europe,7
Austria,AUT,2004,1776.4658,42.398453,Europe,7
Austria,AUT,2005,1752.4894,46.62809,Europe,7
Austria,AUT,2006,1735.6696,47.237778,Europe,7
Austria,AUT,2007,1724.7792,48.215248,Europe,7
Austria,AUT,2008,1717.1951,49.313515,Europe,7
Austria,AUT,2009,1673.0751,48.581207,Europe,7
Austria,AUT,2010,1665.8439,49.893505,Europe,7
Austria,AUT,2011,1671.6877,50.874996,Europe,
Austria,AUT,2012,1647.8529,52.943409,Europe,
Austria,AUT,2013,1632.0676,52.703903,Europe,
Austria,AUT,2014,1621.5658,54.838917,Europe,
Austria,AUT,2015,1598.8944,56.620911,Europe,
Austria,AUT,2016,1609.3523,56.392387,Europe,
Austria,AUT,2017,1613.0519,57.436661,Europe,
Bangladesh,BGD,1970,2071.4104,1.8953897,Asia,0
Bangladesh,BGD,1971,2075.1843,1.8983259,Asia,0
Bangladesh,BGD,1972,2078.1372,1.8334224,Asia,0
Bangladesh,BGD,1973,2079.9597,1.5848912,Asia,0
Bangladesh,BGD,1974,2081.0764,1.6094662,Asia,0
Bangladesh,BGD,1975,2085.5564,1.5162408,Asia,0
Bangladesh,BGD,1976,2087.4951,1.6680732,Asia,0
Bangladesh,BGD,1977,2089.5979,1.7533752,Asia,0
Bangladesh,BGD,1978,2092.1418,1.766281,Asia,0
Bangladesh,BGD,1979,2095.2627,1.8315349,Asia,0
Bangladesh,BGD,1980,2099.0146,1.7852416,Asia,0
Bangladesh,BGD,1981,2103.7871,1.7565951,Asia,0
Bangladesh,BGD,1982,2117.376,1.6860377,Asia,0
Bangladesh,BGD,1983,2130.7109,1.6515626,Asia,0
Bangladesh,BGD,1984,2143.5508,1.7403839,Asia,0
Bangladesh,BGD,1985,2111.8611,1.7978721,Asia,0
Bangladesh,BGD,1986,2083.7917,1.8405169,Asia,0
Bangladesh,BGD,1987,2066.4663,1.8032814,Asia,0
Bangladesh,BGD,1988,2052.2288,1.8451234,Asia,0
Bangladesh,BGD,1989,2040.8845,2.0238979,Asia,0
Bangladesh,BGD,1990,2122.0144,1.9992708,Asia,0
Bangladesh,BGD,1991,2204.1492,1.9661965,Asia,0
Bangladesh,BGD,1992,2182.9199,1.9744751,Asia,0
Bangladesh,BGD,1993,2162.833,1.9771698,Asia,0
Bangladesh,BGD,1994,2143.9639,2.0216656,Asia,0
Bangladesh,BGD,1995,2126.3477,2.0671575,Asia,0
Bangladesh,BGD,1996,2111.6362,2.0779238,Asia,0
Bangladesh,BGD,1997,2141.6018,2.0096374,Asia,0
Bangladesh,BGD,1998,2169.1011,1.937279,Asia,0
Bangladesh,BGD,1999,2194.2813,1.8294529,Asia,0
Bangladesh,BGD,2000,2216.7761,1.84047,Asia,0
Bangladesh,BGD,2001,2129.5923,1.9230654,Asia,0
Bangladesh,BGD,2002,2044.2791,2.0537422,Asia,0
Bangladesh,BGD,2003,1960.5166,2.1522231,Asia,0
Bangladesh,BGD,2004,2061.4739,2.0759661,Asia,0
Bangladesh,BGD,2005,2160.9841,2.0427415,Asia,0
Bangladesh,BGD,2006,2259.6313,2.1174192,Asia,0
Bangladesh,BGD,2007,2245.3359,2.2973101,Asia,0
Bangladesh,BGD,2008,2239.2898,2.5062399,Asia,0
Bangladesh,BGD,2009,2241.0042,2.6503162,Asia,0
Bangladesh,BGD,2010,2250.1528,2.94453,Asia,0
Bangladesh,BGD,2011,2311.7678,3.2647588,Asia,0
Bangladesh,BGD,2012,2274.5391,3.162133,Asia,0
Bangladesh,BGD,2013,2231.4285,3.3607697,Asia,0
Bangladesh,BGD,2014,2231.8721,3.4916494,Asia,0
Bangladesh,BGD,2015,2232.3542,3.6578555,Asia,0
Bangladesh,BGD,2016,2232.3542,3.7545421,Asia,0
Bangladesh,BGD,2017,2232.3542,3.9739883,Asia,0
Barbados,BRB,1991,1658.1062,27.340712,North America,5
Barbados,BRB,1992,1638.2186,29.273386,North America,5
Barbados,BRB,1993,1660.3339,30.164011,North America,6
Barbados,BRB,1994,1675.1111,28.45512,North America,5
Barbados,BRB,1995,1694.7531,28.198967,North America,5
Barbados,BRB,1996,1717.1149,30.013926,North America,6
Barbados,BRB,1997,1727.7413,30.543013,North America,6
Barbados,BRB,1998,1728.5961,27.105417,North America,5
Barbados,BRB,1999,1733.9471,26.935707,North America,5
Barbados,BRB,2000,1753.2524,25.979296,North America,5
Barbados,BRB,2001,1764.2705,23.152149,North America,4
Belgium,BEL,1950,2106.1504,8.6786203,Europe,1
Belgium,BEL,1951,2095.8718,9.0527563,Europe,1
Belgium,BEL,1952,2085.6436,9.2655239,Europe,1
Belgium,BEL,1953,2075.4653,9.5683317,Europe,1
Belgium,BEL,1954,2065.3364,10.024344,Europe,2
Belgium,BEL,1955,2055.2573,10.478901,Europe,2
Belgium,BEL,1956,2045.2272,10.809063,Europe,2
Belgium,BEL,1957,2035.246,10.965244,Europe,2
Belgium,BEL,1958,2025.3136,10.985106,Europe,2
Belgium,BEL,1959,2015.4296,11.47072,Europe,2
Belgium,BEL,1960,2005.5939,11.852278,Europe,2
Belgium,BEL,1961,1993.6304,12.48473,Europe,2
Belgium,BEL,1962,1981.738,13.036123,Europe,2
Belgium,BEL,1963,1969.9169,13.52477,Europe,2
Belgium,BEL,1964,1958.166,14.355681,Europe,2
Belgium,BEL,1965,1946.4854,14.887735,Europe,2
Belgium,BEL,1966,1934.8744,15.335458,Europe,3
Belgium,BEL,1967,1923.3326,16.083799,Europe,3
Belgium,BEL,1968,1911.8597,16.881472,Europe,3
Belgium,BEL,1969,1900.4553,17.735731,Europe,3
Belgium,BEL,1970,1889.1189,18.879803,Europe,3
Belgium,BEL,1971,1879.7579,19.582233,Europe,3
Belgium,BEL,1972,1853.5769,21.121284,Europe,4
Belgium,BEL,1973,1827.1119,22.739283,Europe,4
Belgium,BEL,1974,1797.0769,23.857542,Europe,4
Belgium,BEL,1975,1787.1979,24.089537,Europe,4
Belgium,BEL,1976,1787.9839,25.782715,Europe,5
Belgium,BEL,1977,1762.5139,26.630163,Europe,5
Belgium,BEL,1978,1743.7579,27.906719,Europe,5
Belgium,BEL,1979,1726.9879,28.773849,Europe,5
Belgium,BEL,1980,1707.126,31.193539,Europe,6
Belgium,BEL,1981,1683.522,30.662487,Europe,6
Belgium,BEL,1982,1669.516,30.300247,Europe,6
Belgium,BEL,1983,1675.5209,29.649204,Europe,5
Belgium,BEL,1984,1699.528,29.181053,Europe,5
Belgium,BEL,1985,1705.5309,27.468054,Europe,5
Belgium,BEL,1986,1685.5239,29.570097,Europe,5
Belgium,BEL,1987,1670.5179,31.264128,Europe,6
Belgium,BEL,1988,1658.516,33.354702,Europe,6
Belgium,BEL,1989,1649.511,33.959206,Europe,6
Belgium,BEL,1990,1663.517,34.837952,Europe,6
Belgium,BEL,1991,1626.5049,36.063713,Europe,6
Belgium,BEL,1992,1603.4989,37.993351,Europe,6
Belgium,BEL,1993,1559.4839,39.598164,Europe,6
Belgium,BEL,1994,1559.4839,40.748886,Europe,7
Belgium,BEL,1995,1585.4919,41.033962,Europe,7
Belgium,BEL,1996,1559.4839,41.592304,Europe,7
Belgium,BEL,1997,1572.4879,42.932175,Europe,7
Belgium,BEL,1998,1583.491,42.208862,Europe,7
Belgium,BEL,1999,1582.491,43.694687,Europe,7
Belgium,BEL,2000,1594.8505,45.309151,Europe,7
Belgium,BEL,2001,1588.3749,44.999535,Europe,7
Belgium,BEL,2002,1582.7155,46.538719,Europe,7
Belgium,BEL,2003,1577.7917,48.612476,Europe,7
Belgium,BEL,2004,1572.9613,49.49155,Europe,7
Belgium,BEL,2005,1565.4303,54.604336,Europe,
Belgium,BEL,2006,1572.2457,52.271511,Europe,
Belgium,BEL,2007,1576.6563,52.69931,Europe,
Belgium,BEL,2008,1569.9797,56.75782,Europe,
Belgium,BEL,2009,1548.1161,55.784901,Europe,
Belgium,BEL,2010,1545.848,60.096947,Europe,
Belgium,BEL,2011,1559.6238,59.850201,Europe,
Belgium,BEL,2012,1559.9052,60.874744,Europe,
Belgium,BEL,2013,1558.0079,60.601669,Europe,
Belgium,BEL,2014,1555.2025,60.029507,Europe,
Belgium,BEL,2015,1544.61,58.377346,Europe,
Belgium,BEL,2016,1545.8151,58.206379,Europe,
Belgium,BEL,2017,1544.269,59.649548,Europe,
Brazil,BRA,1950,2042,2.0183465,South America,0
Brazil,BRA,1951,2051.0186,2.0136688,South America,0
Brazil,BRA,1952,2060.0771,2.1577322,South America,0
Brazil,BRA,1953,2069.1755,2.1518674,South America,0
Brazil,BRA,1954,2078.3142,2.2624547,South America,0
Brazil,BRA,1955,2087.4932,2.3556316,South America,0
Brazil,BRA,1956,2096.7129,2.3613508,South America,0
Brazil,BRA,1957,2105.9731,2.4894896,South America,0
Brazil,BRA,1958,2115.2742,2.5451198,South America,0
Brazil,BRA,1959,2124.6165,2.5776834,South America,0
Brazil,BRA,1960,2134,2.7296708,South America,0
Brazil,BRA,1961,2135.0974,3.0353971,South America,0
Brazil,BRA,1962,2136.1956,3.1873901,South America,0
Brazil,BRA,1963,2137.2939,3.3214586,South America,0
Brazil,BRA,1964,2138.3933,3.3864095,South America,0
Brazil,BRA,1965,2139.4929,3.5131247,South America,0
Brazil,BRA,1966,2140.5933,3.5909734,South America,0
Brazil,BRA,1967,2141.6941,3.7938762,South America,0
Brazil,BRA,1968,2142.7954,4.0813117,South America,0
Brazil,BRA,1969,2143.8975,4.0495768,South America,0
Brazil,BRA,1970,2145,4.4857993,South America,0
Brazil,BRA,1971,2128.5408,4.8023939,South America,0
Brazil,BRA,1972,2112.2078,5.1513901,South America,1
Brazil,BRA,1973,2096,5.2654266,South America,1
Brazil,BRA,1974,2079.7708,5.6428123,South America,1
Brazil,BRA,1975,2063.667,5.7889414,South America,1
Brazil,BRA,1976,2047.6881,6.1752005,South America,1
Brazil,BRA,1977,2031.8329,5.8081079,South America,1
Brazil,BRA,1978,2016.1005,5.904983,South America,1
Brazil,BRA,1979,2000.4897,6.4813375,South America,1
Brazil,BRA,1980,1985,6.6202435,South America,1
Brazil,BRA,1981,1974.0968,6.6234407,South America,1
Brazil,BRA,1982,1963.2535,6.4661374,South America,1
Brazil,BRA,1983,1952.4698,6.3414092,South America,1
Brazil,BRA,1984,1941.7454,6.3196597,South America,1
Brazil,BRA,1985,1931.0797,6.2176189,South America,1
Brazil,BRA,1986,1920.4728,6.9551373,South America,1
Brazil,BRA,1987,1909.924,6.9812369,South America,1
Brazil,BRA,1988,1899.4332,6.8414459,South America,1
Brazil,BRA,1989,1889,6.8902206,South America,1
Brazil,BRA,1990,1879,6.5807037,South America,1
Brazil,BRA,1991,1868.4705,7.2070551,South America,1
Brazil,BRA,1992,1858,7.4406695,South America,1
Brazil,BRA,1993,1858.9998,7.9495263,South America,1
Brazil,BRA,1994,1860,8.8503571,South America,1
Brazil,BRA,1995,1855.2317,10.196321,South America,2
Brazil,BRA,1996,1850.4756,12.525192,South America,2
Brazil,BRA,1997,1845.7317,11.974554,South America,2
Brazil,BRA,1998,1841,11.557292,South America,2
Brazil,BRA,1999,1813.8428,10.752215,South America,2
Brazil,BRA,2000,1837.927,10.44435,South America,2
Brazil,BRA,2001,1828.3264,10.375819,South America,2
Brazil,BRA,2002,1818.7257,10.113252,South America,2
Brazil,BRA,2003,1811.1825,9.9569731,South America,1
Brazil,BRA,2004,1803.1261,10.033028,South America,2
Brazil,BRA,2005,1783.1312,10.218953,South America,2
Brazil,BRA,2006,1778.7123,10.876312,South America,2
Brazil,BRA,2007,1781.6913,11.895355,South America,2
Brazil,BRA,2008,1784.6703,13.056262,South America,2
Brazil,BRA,2009,1779.3353,13.475542,South America,2
Brazil,BRA,2010,1779.5791,15.366799,South America,3
Brazil,BRA,2011,1773.1746,16.950859,South America,3
Brazil,BRA,2012,1766.77,16.957285,South America,3
Brazil,BRA,2013,1755.6323,17.148949,South America,3
Brazil,BRA,2014,1739.4747,16.800144,South America,3
Brazil,BRA,2015,1709.4856,16.322033,South America,3
Brazil,BRA,2016,1709.4856,16.182266,South America,3
Brazil,BRA,2017,1709.4856,16.340326,South America,3
Bulgaria,BGR,1995,1710.674,10.877464,Europe,2
Bulgaria,BGR,1996,1708.2025,9.5132685,Europe,1
Bulgaria,BGR,1997,1706.8674,8.4673223,Europe,1
Bulgaria,BGR,1998,1649.981,9.374527,Europe,1
Bulgaria,BGR,1999,1669.4999,11.513647,Europe,2
Bulgaria,BGR,2000,1640.2538,13.112293,Europe,2
Bulgaria,BGR,2001,1651.8589,13.425004,Europe,2
Bulgaria,BGR,2002,1651.2594,13.879546,Europe,2
Bulgaria,BGR,2003,1640.5111,13.96178,Europe,2
Bulgaria,BGR,2004,1663.6887,14.023319,Europe,2
Bulgaria,BGR,2005,1658.6464,15.207089,Europe,3
Bulgaria,BGR,2006,1654.1027,15.638757,Europe,3
Bulgaria,BGR,2007,1654.5214,16.475576,Europe,3
Bulgaria,BGR,2008,1693.5959,16.860069,Europe,3
Bulgaria,BGR,2009,1646.2753,17.045033,Europe,3
Bulgaria,BGR,2010,1644.8379,18.586483,Europe,3
Bulgaria,BGR,2011,1643.5928,19.28912,Europe,3
Bulgaria,BGR,2012,1644.4498,20.312969,Europe,4
Bulgaria,BGR,2013,1644.9795,19.902174,Europe,3
Bulgaria,BGR,2014,1644.059,20.592684,Europe,4
Bulgaria,BGR,2015,1644.3853,21.212688,Europe,4
Bulgaria,BGR,2016,1643.5475,22.20866,Europe,4
Bulgaria,BGR,2017,1643.5475,23.260147,Europe,4
Cambodia,KHM,1993,2190.6436,1.2866514,Asia,0
Cambodia,KHM,1994,2160.658,1.4233295,Asia,0
Cambodia,KHM,1995,2187.2813,1.484109,Asia,0
Cambodia,KHM,1996,2191.9963,1.3500617,Asia,0
Cambodia,KHM,1997,2202.3345,1.3137631,Asia,0
Cambodia,KHM,1998,2239.2913,1.1839105,Asia,0
Cambodia,KHM,1999,2265.4268,1.2092823,Asia,0
Cambodia,KHM,2000,2296.8909,1.2382288,Asia,0
Cambodia,KHM,2001,2321.0562,1.2456648,Asia,0
Cambodia,KHM,2002,2367.1667,1.2573605,Asia,0
Cambodia,KHM,2003,2366.4758,1.3115678,Asia,0
Cambodia,KHM,2004,2374.304,1.3320304,Asia,0
Cambodia,KHM,2005,2373.7581,1.4915071,Asia,0
Cambodia,KHM,2006,2374.1353,1.5330265,Asia,0
Cambodia,KHM,2007,2380.8865,1.6654518,Asia,0
Cambodia,KHM,2008,2382.5652,1.7986577,Asia,0
Cambodia,KHM,2009,2389.0847,1.6651466,Asia,0
Cambodia,KHM,2010,2390.1621,1.7318,Asia,0
Cambodia,KHM,2011,2408.062,1.8397888,Asia,0
Cambodia,KHM,2012,2414.2522,1.9416935,Asia,0
Cambodia,KHM,2013,2423.9707,2.1547282,Asia,0
Cambodia,KHM,2014,2442.6956,2.1629019,Asia,0
Cambodia,KHM,2015,2455.5508,2.2603822,Asia,0
Cambodia,KHM,2016,2455.5508,2.1720238,Asia,0
Cambodia,KHM,2017,2455.5508,2.2441418,Asia,0
Canada,CAN,1950,2209.2341,11.386551,North America,2
Canada,CAN,1951,2194.1836,11.552659,North America,2
Canada,CAN,1952,2181.9395,12.519122,North America,2
Canada,CAN,1953,2180.5283,13.046285,North America,2
Canada,CAN,1954,2172.6038,13.125496,North America,2
Canada,CAN,1955,2154.6565,14.242355,North America,2
Canada,CAN,1956,2142.2791,14.883037,North America,2
Canada,CAN,1957,2122.9817,15.204967,North America,3
Canada,CAN,1958,2107.6152,16.148638,North America,3
Canada,CAN,1959,2104.4343,16.542667,North America,3
Canada,CAN,1960,2090.8059,17.304464,North America,3
Canada,CAN,1961,2066.4954,18.185509,North America,3
Canada,CAN,1962,2065.0449,18.899683,North America,3
Canada,CAN,1963,2050.3577,19.613056,North America,3
Canada,CAN,1964,2039.1084,20.408737,North America,4
Canada,CAN,1965,2021.2146,20.987938,North America,4
Canada,CAN,1966,1995.1143,21.936708,North America,4
Canada,CAN,1967,1985.5981,22.262802,North America,4
Canada,CAN,1968,1961.4777,23.725767,North America,4
Canada,CAN,1969,1942.4684,24.448112,North America,4
Canada,CAN,1970,1925,25.394405,North America,5
Canada,CAN,1971,1912,26.407663,North America,5
Canada,CAN,1972,1904,26.97714,North America,5
Canada,CAN,1973,1898,27.587763,North America,5
Canada,CAN,1974,1891,27.074583,North America,5
Canada,CAN,1975,1872,27.411066,North America,5
Canada,CAN,1976,1862,28.787043,North America,5
Canada,CAN,1977,1834,29.621363,North America,5
Canada,CAN,1978,1836,29.926588,North America,5
Canada,CAN,1979,1841,29.727093,North America,5
Canada,CAN,1980,1827,29.696297,North America,5
Canada,CAN,1981,1812,30.136196,North America,6
Canada,CAN,1982,1789,30.818825,North America,6
Canada,CAN,1983,1779,31.821457,North America,6
Canada,CAN,1984,1789,33.058121,North America,6
Canada,CAN,1985,1795,32.577175,North America,6
Canada,CAN,1986,1797,32.126659,North America,6
Canada,CAN,1987,1807,33.229385,North America,6
Canada,CAN,1988,1808,33.719601,North America,6
Canada,CAN,1989,1802,34.402771,North America,6
